"Season","Name","Team","WAR","playerid"
"1950","Bob Lemon","CLE","1.9","1007517"
"1915","Harvey Russell","BAL","0.7","1011312"
"1984","Johnny Grubb","DET","1.1","1005103"
"2009","Oscar Salazar","- - -","0.3","495"
"1924","Wally Pipp","NYY","3.0","1010365"
"1995","Herbert Perry","CLE","0.9","1270"
"2004","Lyle Overbay","MIL","2.2","1617"
"1913","Hans Lobert","PHI","4.2","1007684"
"2013","Bryce Harper","WSN","4.1","11579"
"1954","Cal Abrams","- - -","3.6","1000025"
"1961","Don Hoak","PIT","3.1","1005866"
"1887","Charlie Comiskey","STL","4.7","1002484"
"1990","Carlton Fisk","CHW","5.0","1004101"
"1979","Paul Molitor","MIL","5.1","1009040"
"2000","Larry Sutton","STL","0.0","939"
"1957","Nellie Fox","CHW","7.0","1004281"
"1934","Cy Blanton","PIT","0.0","1001055"
"1934","Freddie Muller","BOS","0.0","1009295"
"1934","Lee Stine","CHW","0.0","1012543"
"1994","Tim Wallach","LAD","2.4","1013554"
"1955","George Kell","CHW","3.1","1006783"
"1981","Rick Lisi","TEX","0.0","1007652"
"1904","Fred Clarke","PIT","2.4","1002280"
"2001","Bill Mueller","CHC","1.7","295"
"1937","Don Padgett","STL","1.9","1009945"
"2007","Jeff Weaver","SEA","0.1","503"
"2007","Sean Gallagher","CHC","0.0","8261"
"1901","Herm McFarland","CHW","3.7","1008492"
"1922","Clarence Mitchell","BRO","0.6","1008998"
"1976","Tom Walker","STL","0.1","1013536"
"1948","Joe Ginsberg","DET","0.2","1004742"
"1893","Heinie Reitz","BAL","2.2","1010822"
"1952","Bobby Thomson","NYG","4.3","1013032"
"1918","Ray Chapman","CLE","3.7","1002151"
"1968","Manny Jimenez","PIT","0.6","1006413"
"1929","Fred Schulte","SLB","2.7","1011632"
"1956","Cal McLish","CLE","0.2","1008626"
"2015","Devon Travis","TOR","2.2","13862"
"1991","Jeff Bagwell","HOU","4.3","547"
"1985","Lee Mazzilli","PIT","1.1","1008318"
"1965","Jim French","WAS","0.6","1004337"
"1964","Jim Pagliaroni","PIT","3.5","1009958"
"1973","Bernie Carbo","STL","2.6","1001935"
"1942","Tommy Henrich","NYY","3.1","1005664"
"1893","Herman Long","BSN","3.4","1007731"
"1997","Darnell Coles","COL","0.1","1002436"
"2004","Mike Lowell","FLA","4.0","527"
"1957","Jackie Jensen","BOS","2.4","1006398"
"2016","Brandon Snyder","ATL","0.2","9856"
"1989","Bip Roberts","SDP","2.5","1011023"
"1980","Rick Monday","LAD","1.5","1009051"
"1894","George Decker","CHI","-0.4","1003125"
"1999","Mo Vaughn","ANA","1.9","899"
"1883","Ezra Sutton","BSN","3.9","1012746"
"1953","Richie Ashburn","PHI","5.4","1000335"
"1981","Dave Winfield","NYY","2.7","1014127"
"1907","Roger Bresnahan","NYG","3.5","1001396"
"1906","Mike Mowrey","CIN","0.5","1009271"
"1920","Mike Menosky","BOS","2.4","1008767"
"1962","Ken Boyer","STL","5.2","1001283"
"1936","Jimmy Ripple","NYG","2.2","1010983"
"1973","Jim Northrup","DET","2.3","1009641"
"1920","Ping Bodie","NYY","1.3","1001112"
"1979","Greg Gross","PHI","1.5","1005086"
"1939","Eric McNair","CHW","2.7","1008654"
"1975","Oscar Gamble","CLE","2.0","1004473"
"2008","Evan Longoria","TBR","5.6","9368"
"1918","Joe Wood","CLE","2.2","1014224"
"1940","Vance Page","CHC","0.2","1009957"
"1950","Bill Connelly","DET","0.0","1002515"
"1950","George Genovese","WAS","0.0","1004611"
"1950","Billy Loes","BRO","0.0","1007699"
"1997","Robert Eenhoorn","ANA","0.1","1003696"
"1926","Chick Tolson","CHC","0.4","1013105"
"1895","Duke Farrell","NYG","1.4","1003942"
"1949","Johnny Mize","- - -","2.2","1009014"
"1998","Tony Fernandez","TOR","2.5","1004002"
"1971","Frank Howard","WAS","3.4","1006080"
"1911","Del Gainer","DET","0.7","1004432"
"1984","Ron Roenicke","SDP","0.2","1011121"
"1987","Kirk Gibson","DET","4.0","1004669"
"2009","Casey McGehee","MIL","1.6","6086"
"1885","Hardy Richardson","BUF","3.0","1010909"
"1967","Bob Chance","WAS","0.5","1002129"
"1921","Joe Schultz","STL","1.4","1011639"
"1932","Smead Jolley","- - -","1.7","1006518"
"1972","Roberto Clemente","PIT","4.0","1002340"
"1884","Abner Dalrymple","CHI","3.6","1002948"
"1988","Eddie Murray","BAL","3.6","1009386"
"1884","Deacon White","BUF","4.4","1013860"
"1930","Erv Brame","PIT","1.0","1001338"
"2015","Manny Machado","BAL","6.6","11493"
"1996","Sammy Sosa","CHC","5.5","302"
"2020","Max Stassi","LAA","0.7","10059"
"2016","Robinson Cano","SEA","6.3","3269"
"1980","Dave Kingman","CHC","1.2","1006939"
"1902","Fielder Jones","CHW","4.2","1006555"
"2003","Jay Payton","COL","1.2","890"
"1918","Ray Schmandt","BRO","0.5","1011572"
"1923","Frank Welch","PHA","2.2","1013753"
"1925","Johnny Bassler","DET","2.2","1000646"
"1970","Jorge Roque","STL","0.0","1011190"
"1983","Lou Whitaker","DET","6.0","1013846"
"1894","Jack Taylor","PHI","0.8","1012878"
"1881","Charlie Bennett","DET","4.4","1000836"
"1991","Kevin Mitchell","SFG","2.1","1009004"
"1907","Dode Paskert","CIN","0.4","1010042"
"1903","Elmer Flick","CLE","4.4","1004158"
"1998","Marvin Benard","SFG","2.1","1382"
"1977","Henry Cruz","CHW","0.0","1002840"
"1873","Charlie Pabor","BKA","1.4","1009931"
"1977","Glenn Adams","MIN","0.8","1000052"
"1980","Gene Tenace","SDP","3.9","1012911"
"1998","Scott Brosius","NYY","5.0","1001477"
"1939","Gibby Brack","PHI","0.7","1001294"
"2003","Brad Wilkerson","MON","3.9","804"
"1949","Eddie Yost","WAS","1.7","1014357"
"1889","Joe Visner","BRO","1.6","1013441"
"1965","Deron Johnson","CIN","4.3","1006444"
"2008","Fernando Tatis","NYM","1.3","798"
"1902","Roy Thomas","PHI","3.8","1012992"
"2020","Trevor Story","COL","2.4","12564"
"1937","Ken O'Dea","CHC","1.6","1009722"
"2014","Russell Martin","PIT","6.2","4616"
"2013","Ryan Braun","MIL","1.6","3410"
"1887","Paul Radford","NYM","2.2","1010640"
"1903","Tommy Leach","PIT","4.1","1007428"
"1961","Lee Thomas","- - -","2.3","1012986"
"2015","Randal Grichuk","STL","3.0","10243"
"1965","Frank Howard","WAS","2.4","1006080"
"1987","Lee Mazzilli","NYM","1.0","1008318"
"1941","Babe Dahlgren","- - -","2.7","1002925"
"1901","Joe Kelley","BRO","3.1","1006776"
"1935","Bill Ferrazzi","PHA","0.0","1004004"
"1980","Bob Detherage","KCR","-0.1","1003234"
"2003","Kevin Mench","TEX","0.5","1261"
"1917","Red Smith","BSN","4.1","1012197"
"1998","Tony Gwynn","SDP","1.2","1005166"
"1994","Dave Hansen","LAD","0.3","1403"
"1925","Wally Kimmick","PHI","0.4","1006919"
"1927","Jack Fournier","BSN","1.3","1004264"
"1900","Dan McGann","STL","2.7","1008501"
"2003","Mike Piazza","NYM","1.6","893"
"1974","Bobby Grich","BAL","6.8","1005033"
"1940","Jack Hallett","CHW","0.1","1005243"
"2000","Rob Ryan","ARI","0.0","1011350"
"1947","Culley Rikard","PIT","1.1","1010963"
"2015","Tony Sanchez","PIT","0.1","6178"
"2009","Ian Desmond","WSN","0.4","6885"
"2000","Luis Castillo","FLA","3.8","513"
"1924","Al Wingo","DET","-0.1","1014131"
"1931","Lyn Lary","NYY","4.7","1007365"
"1981","Doug Bair","- - -","0.1","1000439"
"1993","Troy Neel","OAK","1.8","1009480"
"1895","Clark Griffith","CHI","0.4","1005038"
"1913","Tillie Shafer","NYG","3.9","1011780"
"1969","Roy White","NYY","4.2","1013890"
"1994","Bernie Williams","NYY","3.3","857"
"1985","Gary Carter","NYM","6.7","1002015"
"1980","Luis Salazar","SDP","1.5","1011378"
"1945","Walker Cooper","STL","0.1","1002601"
"1985","Davey Lopes","CHC","2.2","1007750"
"1964","Jim Gentile","KCA","2.1","1004612"
"2019","Justin Turner","LAD","3.4","5235"
"2016","Brian Dozier","MIN","6.3","9810"
"1891","Charlie Duffee","COL","4.1","1003526"
"1950","Dale Mitchell","CLE","1.9","1009000"
"1977","Eric Soderholm","CHW","3.8","1012260"
"1912","Art Wilson","NYG","0.8","1014059"
"1928","Ray Foley","NYG","0.0","1004198"
"1928","Chick Fullis","NYG","0.0","1004399"
"2016","Carlos Santana","CLE","3.3","2396"
"2011","Todd Helton","COL","2.3","432"
"1976","Skip Lockwood","NYM","0.3","1007696"
"1927","Charlie Jamieson","CLE","1.9","1006355"
"1895","Bobby Lowe","BSN","2.5","1007786"
"2018","Victor Robles","WSN","0.5","18363"
"1983","Cecil Cooper","MIL","3.5","1002592"
"1940","Babe Young","NYG","3.2","1014363"
"1962","Billy Williams","CHC","2.9","1013975"
"2014","Nelson Cruz","BAL","3.9","2434"
"2006","Victor Martinez","CLE","2.8","393"
"1925","Harvey Hendrick","CLE","0.1","1005643"
"1996","Ruben Amaro","PHI","0.8","1000207"
"1922","Chick Galloway","PHA","2.2","1004463"
"2002","Scott Rolen","- - -","6.5","970"
"1945","Johnny Barrett","PIT","2.9","1000597"
"1960","Norm Siebern","KCA","2.1","1011949"
"1922","Hank Gowdy","BSN","1.6","1004904"
"1911","Bob Bescher","CIN","3.5","1000921"
"1994","Chuck Knoblauch","MIN","3.7","609"
"1912","George Mullin","DET","1.1","1009302"
"1936","George Puccinelli","PHA","1.0","1010556"
"1919","Nemo Leibold","CHW","2.7","1007491"
"1921","Al DeVormer","NYY","0.3","1003253"
"1948","Bud Stewart","- - -","1.6","1012517"
"1902","George Mullin","DET","0.6","1009302"
"1941","Bill Dickey","NYY","2.8","1003271"
"1986","Larry Parrish","TEX","2.3","1010020"
"1986","Denny Walling","HOU","3.9","1013559"
"1957","Bob Thurman","CIN","0.8","1013050"
"1996","Terry Steinbach","OAK","3.9","1012473"
"1945","Oscar Grimes","NYY","4.0","1005064"
"1943","Dixie Walker","BRO","2.9","1013512"
"2018","Joey Votto","CIN","3.5","4314"
"1893","Perry Werden","STL","2.5","1013784"
"1993","Greg Vaughn","MIL","5.0","1233"
"2019","Sean Murphy","OAK","0.6","19352"
"1914","Heinie Groh","CIN","4.0","1005078"
"1937","Sam Leslie","NYG","1.4","1007559"
"1955","Robin Roberts","PHI","1.6","1011046"
"1934","Ben Chapman","NYY","4.0","1002141"
"1937","Mike Kreevich","CHW","3.5","1007151"
"1912","Jim Delahanty","DET","0.9","1003157"
"1973","Johnny Grubb","SDP","2.5","1005103"
"2016","Aledmys Diaz","STL","2.6","15937"
"1912","Max Carey","PIT","4.0","1001944"
"2011","Carlos Zambrano","CHC","0.8","305"
"1935","Shanty Hogan","BSN","1.4","1005924"
"1975","Rick Monday","CHC","1.0","1009051"
"1996","Jeromy Burnitz","- - -","1.2","867"
"1956","Red Wilson","DET","2.3","1014102"
"1929","Johnny Hodapp","CLE","1.9","1005878"
"2001","Carlos Pena","TEX","0.1","934"
"1974","Johnny Jeter","CLE","0.0","1006405"
"1996","Henry Rodriguez","MON","2.2","1427"
"1956","Roy Sievers","WAS","2.4","1011959"
"1965","Pete Rose","CIN","5.2","1011217"
"1974","Gary Matthews","SFG","3.4","1008255"
"1931","Ernie Orsatti","STL","0.6","1009850"
"1986","Steve Sax","LAD","4.5","1011481"
"2010","Chase Utley","PHI","5.2","1679"
"2006","Scott Spiezio","STL","1.3","37"
"1982","Kent Hrbek","MIN","3.3","1006117"
"1914","Solly Hofman","BKF","3.0","1005917"
"2004","Ryan Klesko","SDP","1.7","1041"
"1911","Lefty Russell","PHA","0.1","1011318"
"1949","Tom Saffell","PIT","0.6","1011367"
"1911","Roy Hartzell","NYH","2.8","1005468"
"1977","Dan Driessen","CIN","2.8","1003501"
"1954","Jim Finigan","PHA","2.9","1004052"
"1985","Floyd Rayford","BAL","3.1","1010724"
"1921","Hank Severeid","SLB","2.5","1011761"
"1944","Whitey Kurowski","STL","3.9","1007215"
"1953","Hank Sauer","CHC","1.4","1011459"
"1996","Hal Morris","CIN","2.6","1009209"
"1985","Mike Scioscia","LAD","5.5","1011667"
"2004","Ben Broussard","CLE","2.1","312"
"1892","Bob Caruthers","STL","1.7","1002026"
"1958","Eddie Haas","MIL","0.0","1005171"
"2008","Marlon Byrd","TEX","3.1","950"
"1890","Lou Bierbauer","BKW","3.4","1000953"
"1995","Mike Simms","HOU","1.0","1011987"
"1922","Bob Fothergill","DET","-0.1","1004261"
"1890","John Reilly","CIN","3.5","1010803"
"1999","Matt Williams","ARI","4.0","77"
"1912","Tillie Shafer","NYG","1.5","1011780"
"1929","Bernie Friberg","PHI","0.4","1004347"
"2006","Gary Matthews Jr.","TEX","3.9","153"
"2003","David McCarty","- - -","0.4","1462"
"1942","Jerry Priddy","NYY","1.7","1010533"
"1981","Steve Kemp","DET","3.5","1006827"
"1893","Bill Hallman","PHI","2.6","1005257"
"2000","Craig Counsell","ARI","1.4","52"
"1939","Sam West","WAS","2.0","1013813"
"2004","Jeff Kent","HOU","4.2","1119"
"1979","John Mayberry","TOR","1.9","1008289"
"2009","Rickie Weeks Jr.","MIL","1.3","1849"
"2003","Steve Finley","ARI","3.4","54"
"1965","Bill White","STL","4.5","1013855"
"2014","Matt Kemp","LAD","2.5","5631"
"1982","Bake McBride","CLE","0.2","1008340"
"1998","Gerald Williams","ATL","2.7","1395"
"1912","Chick Gandil","WAS","2.6","1004476"
"1990","Rance Mulliniks","TOR","0.8","1009309"
"1976","Keith Hernandez","STL","3.2","1005706"
"1977","Ron LeFlore","DET","2.7","1007478"
"1960","Billy Williams","CHC","0.4","1013975"
"2006","Nick Swisher","OAK","3.9","4599"
"2011","Michael Young","TEX","3.2","1286"
"2008","Adrian Gonzalez","SDP","3.1","1908"
"1917","Eddie Collins","CHW","5.2","1002451"
"1994","Roberto Alomar","TOR","2.0","860"
"1928","Ray Blades","STL","0.3","1001023"
"1981","John Mayberry","TOR","1.5","1008289"
"2017","Jorge Alfaro","PHI","0.2","12180"
"1902","Dan McGann","- - -","3.3","1008501"
"1983","Leon Durham","CHC","1.2","1003592"
"2013","Brandon Moss","OAK","2.4","4467"
"2010","Mark Teixeira","NYY","3.5","1281"
"2010","Scott Rolen","CIN","4.6","970"
"2002","Paul Konerko","CHW","1.8","242"
"2009","Billy Butler","KCR","1.8","7399"
"1952","Gus Zernial","PHA","2.6","1014432"
"2010","Hanley Ramirez","FLA","4.1","8001"
"2007","Carlos Beltran","NYM","5.1","589"
"2011","Josh Hamilton","TEX","4.0","1875"
"2008","Bobby Abreu","NYY","1.6","945"
"1994","Gerald Young","STL","0.4","1014376"
"1912","Josh Devore","NYG","1.3","1003254"
"2010","Ryan Hanigan","CIN","3.3","4952"
"1966","Tony Oliva","MIN","5.8","1009772"
"1951","Luke Easter","CLE","2.3","1003640"
"1901","Danny Green","CHI","4.3","1004988"
"1940","Joe Orengo","STL","2.2","1009832"
"1929","Earl Sheely","PIT","1.3","1011850"
"1895","Dan Sweeney","LOU","-0.1","1012775"
"2001","Jeremy Giambi","OAK","1.0","913"
"1990","Ellis Burks","BOS","3.3","372"
"1910","Al Carson","CHC","0.0","1002009"
"1910","Fred Lake","BSN","0.0","1007261"
"1910","Bob Meinke","CIN","0.0","1008733"
"1910","Jim Riley","BSN","0.0","1010967"
"2018","Matt Chapman","OAK","6.7","16505"
"1987","Brett Butler","CLE","3.9","1001772"
"1925","Glenn Wright","PIT","4.6","1014280"
"2017","Yoenis Cespedes","NYM","1.6","13110"
"1926","Ira Flagstead","BOS","2.0","1004126"
"1996","Ron Gant","STL","3.3","1032"
"1983","Keith Moreland","CHC","1.6","1009161"
"2006","Jeff Kent","LAD","1.7","1119"
"2003","Doug Mientkiewicz","MIN","3.7","741"
"1896","Bobby Lowe","BSN","2.4","1007786"
"1892","Harry DeMiller","CHI","0.1","1003195"
"1891","Tom McLaughlin","WAS","0.1","1008619"
"2018","Lane Adams","ATL","0.3","10767"
"1965","Mickey Mantle","NYY","2.4","1008082"
"1898","Cupid Childs","CLE","3.0","1002186"
"2005","Jason Varitek","BOS","3.5","217"
"1923","Val Picinich","BOS","1.4","1010309"
"1997","Richard Hidalgo","HOU","0.3","561"
"1944","Johnny Barrett","PIT","4.3","1000597"
"1925","Mandy Brooks","CHC","1.7","1001475"
"1932","Jim Bottomley","STL","1.1","1001228"
"1938","Mickey Haslin","NYG","0.7","1005475"
"1876","Lip Pike","STL","2.7","1010347"
"1984","Lloyd Moseby","TOR","6.9","1009238"
"1945","Danny Gardella","NYG","1.8","1004513"
"2020","Rowdy Tellez","TOR","0.4","15679"
"1920","Max Flack","CHC","2.5","1004124"
"1990","Don Slaught","PIT","2.5","1012059"
"1968","Tony Oliva","MIN","3.7","1009772"
"1999","Dave Hansen","LAD","0.8","1403"
"2016","Yoenis Cespedes","NYM","3.7","13110"
"1999","Craig Biggio","HOU","4.9","549"
"1982","Andre Dawson","MON","7.4","1003091"
"2016","Jung Ho Kang","PIT","2.1","17182"
"1953","Dick Kryhoski","SLB","1.1","1007187"
"2019","Giovanny Urshela","NYY","3.1","10681"
"1902","Harry Bemis","CLE","1.9","1000824"
"1988","Mark McGwire","OAK","3.5","1008559"
"1982","Gary Ward","MIN","5.0","1013611"
"2014","David Ortiz","BOS","2.2","745"
"1920","Burleigh Grimes","BRO","1.3","1005061"
"1974","Darrell Evans","ATL","6.8","1003864"
"1948","Walker Cooper","NYG","1.8","1002601"
"1997","Jason Kendall","PIT","4.5","993"
"1934","Harlin Pool","CIN","1.4","1010437"
"1955","Bob Nieman","CHW","1.1","1009587"
"1901","Sam Dungan","WAS","1.7","1003561"
"1903","Jack Doyle","BRO","3.4","1003461"
"1973","Norm Cash","DET","1.9","1002043"
"2009","Michael Cuddyer","MIN","2.5","1534"
"1989","Bobby Bonilla","PIT","4.3","1001168"
"1974","Tom House","ATL","0.2","1006064"
"1905","Sam Mertes","NYG","4.0","1008794"
"2005","Derek Jeter","NYY","4.4","826"
"1974","Larry Hisle","MIN","2.7","1005858"
"1891","Jack Boyle","STL","2.9","1001289"
"2007","Hideki Matsui","NYY","2.9","1659"
"1940","Joe Medwick","- - -","3.6","1008719"
"1975","Gene Locklear","SDP","1.0","1007692"
"1896","Roger Connor","STL","2.3","1002537"
"1969","Bobby Tolan","CIN","5.1","1013100"
"1938","Roy Cullenbine","DET","0.2","1002861"
"1975","Gary Matthews","SFG","2.8","1008255"
"1922","Joe Judge","WAS","1.8","1006644"
"1994","Mark Portugal","SFG","0.9","1010460"
"1952","Ralph Houk","NYY","0.1","1006051"
"1937","John Bottarini","CHC","0.2","1001225"
"1931","Harvey Hendrick","- - -","2.2","1005643"
"1950","Gene Woodling","NYY","2.6","1014228"
"1911","Jack Coombs","PHA","1.7","1002583"
"2003","Nomar Garciaparra","BOS","5.8","190"
"1936","Gabby Hartnett","CHC","2.9","1005458"
"1998","Bill Haselman","TEX","0.4","1254"
"1980","Jim Rice","BOS","2.3","1010897"
"1912","Ward Miller","CHC","0.8","1008939"
"2001","Jose Vidro","MON","2.5","802"
"2020","Ian Happ","CHC","1.9","17919"
"1951","Nellie Fox","CHW","4.5","1004281"
"1957","Ed Bailey","CIN","3.9","1000421"
"2019","Ronald Acuna Jr.","ATL","5.6","18401"
"1962","Chuck Hinton","WAS","2.6","1005852"
"2007","Travis Buck","OAK","2.2","4646"
"1955","Eddie Robinson","NYY","1.5","1011063"
"2007","Tommy Watkins","MIN","0.3","2465"
"1891","Bob Caruthers","BRO","0.8","1002026"
"2020","Harold Castro","DET","0.5","14691"
"2017","Eric Thames","MIL","2.2","3711"
"1975","Bill Almon","SDP","0.0","1000174"
"1975","Steve Dillard","BOS","0.0","1003300"
"1975","Tom Hall","NYM","0.1","1005262"
"1998","Tino Martinez","NYY","3.3","1168"
"1891","Jake Beckley","PIT","4.0","1000754"
"2005","Hideki Matsui","NYY","2.5","1659"
"1920","Joe Dugan","PHA","1.8","1003537"
"1957","Jerry Lumpe","NYY","0.9","1007832"
"1914","Fred Jacklitsch","BAL","2.7","1006287"
"1969","Ron Fairly","- - -","2.1","1003907"
"1984","Juan Beniquez","CAL","2.3","1000833"
"1991","John Kruk","PHI","4.9","1007184"
"1920","Harry Heilmann","DET","1.6","1005590"
"2008","Johnny Damon","NYY","3.8","185"
"1929","Freddie Lindstrom","NYG","3.0","1007631"
"2007","Yunel Escobar","ATL","2.4","4191"
"1946","Danny Litwhiler","- - -","1.5","1007670"
"2017","Adam Eaton","WSN","0.5","11205"
"1941","Jake Early","WAS","1.9","1003632"
"1997","Reggie Sanders","CIN","1.9","1129"
"1907","Tommy Leach","PIT","5.6","1007428"
"2011","Victor Martinez","DET","1.8","393"
"1927","Les Mann","- - -","0.2","1008073"
"1965","Vada Pinson","CIN","5.3","1010360"
"1912","Ed Mensor","PIT","0.6","1008768"
"2010","Colby Rasmus","STL","4.0","9893"
"1940","Elmer Valo","PHA","0.1","1013335"
"1939","Monte Pearson","NYY","0.7","1010111"
"1994","Pedro Munoz","MIN","0.4","1009331"
"1890","Ned Hanlon","PBU","2.8","1005314"
"1995","Bernard Gilkey","STL","2.8","1004706"
"1957","Bob Skinner","PIT","2.9","1012037"
"1982","Bill Madlock","PIT","5.4","1007957"
"1926","George Kelly","NYG","3.3","1006799"
"1988","Alan Trammell","DET","5.3","1013157"
"1991","Willie Randolph","MIL","4.0","1010694"
"1995","Wally Joyner","KCR","2.0","1006637"
"1974","Joe Ferguson","LAD","3.7","1003990"
"2000","Todd Pratt","NYM","1.7","968"
"1972","Willie Mays","- - -","1.8","1008315"
"2017","Robinson Chirinos","TEX","1.9","3142"
"1920","George Boehler","SLB","0.0","1001114"
"1920","Elmer Bowman","WAS","0.0","1001267"
"1920","Tom Whelan","BSN","0.0","1013840"
"1890","Ed Crane","NYK","0.5","1002731"
"2006","Duaner Sanchez","NYM","0.0","1518"
"1895","Denny Lyons","STL","-0.1","1007880"
"2003","Mike Restovich","MIN","0.3","751"
"1976","Lamar Johnson","CHW","1.1","1006481"
"1994","Wil Cordero","MON","2.3","770"
"1915","Harry Glenn","STL","0.2","1004780"
"1934","Glenn Myatt","CLE","0.6","1009414"
"1913","Willie Adams","SLB","0.0","1000065"
"2019","Will Smith","LAD","1.7","19197"
"2000","Bubba Carpenter","COL","-0.1","1001977"
"1931","Hack Wilson","CHC","1.4","1014083"
"1950","Carl Furillo","BRO","2.1","1004409"
"1954","Harmon Killebrew","WAS","0.0","1006905"
"1958","Dick Stuart","PIT","1.0","1012639"
"1983","Tom Herr","STL","2.7","1005737"
"1980","Robin Yount","MIL","6.1","1014396"
"1917","Tommy Clarke","CIN","1.0","1002313"
"1939","Archie McKain","DET","0.5","1008577"
"1976","Bobby Grich","BAL","5.7","1005033"
"2003","Corey Koskie","MIN","4.9","738"
"1986","Jose DeLeon","PIT","0.0","1003168"
"1931","Joe Sewell","NYY","3.3","1011766"
"1916","Happy Felsch","CHW","4.3","1003977"
"1935","Sammy Holbrook","WAS","0.7","1005939"
"2012","David Murphy","TEX","3.4","6035"
"1905","Frank Isbell","CHW","3.7","1006283"
"1903","Billy Lush","DET","3.9","1007845"
"1971","Dick Dietz","SFG","4.0","1003290"
"1979","Rod Carew","CAL","2.2","1001942"
"2008","Ryan Doumit","PIT","-3.4","2113"
"1950","Gus Niarhos","CHW","0.6","1009551"
"1959","Jim Lemon","WAS","2.8","1007520"
"2017","Lonnie Chisenhall","CLE","1.3","7571"
"2003","Rafael Palmeiro","TEX","2.7","1266"
"1945","Ed Hanyzewski","CHC","0.0","1005336"
